timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-10-25 21:25:05.571,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","65,65,70,59,41","24,25,24,25,24","10,10,10,10,8","256,277,277,232,117","177,193,202,130,145","0.05,0.10,0.04,0.16,0.10","0.00,0.00,0.01,0.00,0.00","-9.8,-9.4,-9.4,-9.6,-12.8","20.0,17.0,21.0,24.0,21.0","12.0,12.0,12.0,12.0,12.0","-1,142,53,20,-1","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","190486,215734,174008,153349,59580","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","35.89,33.96,33.79,33.75,32.95","34.67,34.02,34.97,34.21,35.37","58,64,64,63,64","-8,-5,-6,-9,-12","100,100,100,100,100","{-69,-68,-76,-69},{-73,-74,-71,-79},{-71,-77,-81,-74}","{34.72,34.64,-inf,-inf},{35.05,34.66,-inf,-inf},{35.68,35.10,-inf,-inf}",0,{191},4
2025-10-25 21:25:06.618,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","72,69,61,51,39","25,25,24,25,24","10,11,9,9,8","273,268,252,187,138","178,178,169,154,191","0.08,0.07,0.05,0.10,0.06","0.01,0.00,0.02,0.00,0.00","-9.5,-5.6,-8.8,-11.8,-9.3","25.0,22.0,19.0,21.0,20.0","12.0,12.0,12.0,12.0,12.1","243,263,179,229,162","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","139386,181210,164600,129721,108954","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","34.74,31.79,33.15,34.91,33.12","35.01,34.87,34.10,34.78,34.57","58,64,66,64,67","-9,-5,-6,-11,-8","100,100,100,100,100","{-70,-70,-71,-68},{-73,-73,-74,-73},{-74,-84,-81,-75}","{35.10,34.43,-inf,-inf},{27.42,26.38,-inf,-inf},{35.34,35.18,-inf,-inf}",0,{191},4
2025-10-25 21:25:07.665,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","65,70,59,41,37","25,24,25,24,24","10,10,10,8,9","277,277,232,117,125","193,202,130,145,177","0.10,0.04,0.16,0.10,0.01","0.00,0.01,0.00,0.00,0.00","-9.4,-9.4,-9.6,-12.8,-7.9","17.0,21.0,24.0,21.0,18.0","12.0,12.0,12.0,12.0,12.6","142,53,20,-1,-1","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","215734,174008,153349,59580,82014","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","33.96,33.79,33.75,32.95,31.86","34.02,34.97,34.21,35.37,33.72","64,64,63,64,65","-5,-6,-9,-12,-5","100,100,100,100,100","{-80,-70,-77,-77},{-76,-74,-77,-73},{-81,-73,-77,-81}","{34.44,34.91,-inf,-inf},{32.43,31.76,-inf,-inf},{30.57,32.04,-inf,-inf}",0,{191},4
2025-10-25 21:25:08.709,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","69,61,51,39,42","25,24,25,24,25","11,9,9,8,9","268,252,187,138,137","178,169,154,191,162","0.07,0.05,0.10,0.06,0.10","0.00,0.02,0.00,0.00,0.00","-5.6,-8.8,-11.8,-9.3,-7.1","22.0,19.0,21.0,20.0,24.0","12.0,12.0,12.0,12.1,12.7","263,179,229,162,206","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","181210,164600,129721,108954,91043","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","31.79,33.15,34.91,33.12,33.72","34.87,34.10,34.78,34.57,32.21","64,66,64,67,64","-5,-6,-11,-8,-7","100,100,100,100,100","{-75,-72,-75,-71},{-70,-76,-78,-75},{-73,-74,-81,-75}","{33.59,29.94,-inf,-inf},{35.40,34.31,-inf,-inf},{30.47,31.66,-inf,-inf}",0,{191},4
2025-10-25 21:25:09.759,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","70,59,41,37,39","24,25,24,24,25","10,10,8,9,9","277,232,117,125,134","202,130,145,177,100","0.04,0.16,0.10,0.01,0.13","0.01,0.00,0.00,0.00,0.01","-9.4,-9.6,-12.8,-7.9,-14.1","21.0,24.0,21.0,18.0,15.0","12.0,12.0,12.0,12.6,12.9","53,20,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","174008,153349,59580,82014,86524","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","33.79,33.75,32.95,31.86,34.46","34.97,34.21,35.37,33.72,32.57","64,63,64,65,62","-6,-9,-12,-5,-7","100,100,100,100,100","{-69,-82,-79,-71},{-71,-77,-81,-74},{-75,-68,-80,-72}","{27.53,28.45,-inf,-inf},{35.68,35.10,-inf,-inf},{32.04,33.75,-inf,-inf}",0,{191},4
2025-10-25 21:25:10.800,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","61,51,39,42,36","24,25,24,25,24","9,9,8,9,9","252,187,138,137,111","169,154,191,162,108","0.05,0.10,0.06,0.10,0.03","0.02,0.00,0.00,0.00,0.00","-8.8,-11.8,-9.3,-7.1,-4.0","19.0,21.0,20.0,24.0,20.0","12.0,12.0,12.1,12.7,13.0","179,229,162,206,189","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","164600,129721,108954,91043,74237","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","33.15,34.91,33.12,33.72,33.35","34.10,34.78,34.57,32.21,32.46","66,64,67,64,63","-6,-11,-8,-7,-2","100,100,100,100,100","{-73,-74,-71,-79},{-74,-84,-81,-75},{-79,-71,-85,-74}","{35.05,34.66,-inf,-inf},{35.34,35.18,-inf,-inf},{25.67,25.89,-inf,-inf}",0,{191},4
2025-10-25 21:25:11.844,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","59,41,37,39,37","25,24,24,25,24","10,8,9,9,10","232,117,125,134,105","130,145,177,100,92","0.16,0.10,0.01,0.13,0.00","0.00,0.00,0.00,0.01,0.00","-9.6,-12.8,-7.9,-14.1,-4.9","24.0,21.0,18.0,15.0,25.0","12.0,12.0,12.6,12.9,13.0","20,-1,-1,-1,102","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","153349,59580,82014,86524,80037","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","33.75,32.95,31.86,34.46,31.68","34.21,35.37,33.72,32.57,32.20","63,64,65,62,65","-9,-12,-5,-7,-2","100,100,100,100,100","{-73,-73,-74,-73},{-81,-73,-77,-81},{-78,-77,-87,-79}","{27.42,26.38,-inf,-inf},{30.57,32.04,-inf,-inf},{31.42,31.76,-inf,-inf}",0,{191},4
2025-10-25 21:25:12.887,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","51,39,42,36,40","25,24,25,24,24","9,8,9,9,9","187,138,137,111,121","154,191,162,108,100","0.10,0.06,0.10,0.03,0.02","0.00,0.00,0.00,0.00,0.00","-11.8,-9.3,-7.1,-4.0,-11.3","21.0,20.0,24.0,20.0,14.0","12.0,12.1,12.7,13.0,12.8","229,162,206,189,206","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","129721,108954,91043,74237,60487","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","34.91,33.12,33.72,33.35,32.72","34.78,34.57,32.21,32.46,32.87","64,67,64,63,64","-11,-8,-7,-2,-4","100,100,100,100,100","{-76,-74,-77,-73},{-73,-74,-81,-75},{-78,-74,-71,-68}","{32.43,31.76,-inf,-inf},{30.47,31.66,-inf,-inf},{32.61,32.85,-inf,-inf}",0,{191},4
2025-10-25 21:25:13.928,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","41,37,39,37,34","24,24,25,24,24","8,9,9,10,8","117,125,134,105,114","145,177,100,92,92","0.10,0.01,0.13,0.00,0.06","0.00,0.00,0.01,0.00,0.00","-12.8,-7.9,-14.1,-4.9,-7.0","21.0,18.0,15.0,25.0,24.0","12.0,12.6,12.9,13.0,12.9","-1,-1,-1,102,-1","1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","59580,82014,86524,80037,82567","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","32.95,31.86,34.46,31.68,33.43","35.37,33.72,32.57,32.20,33.48","64,65,62,65,63","-12,-5,-7,-2,-6","100,100,100,100,100","{-70,-76,-78,-75},{-75,-68,-80,-72},{-75,-72,-88,-77}","{35.40,34.31,-inf,-inf},{32.04,33.75,-inf,-inf},{34.58,32.26,-inf,-inf}",0,{191},4
2025-10-25 21:25:14.976,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","39,42,36,40,34","24,25,24,24,25","8,9,9,9,8","138,137,111,121,112","191,162,108,100,115","0.06,0.10,0.03,0.02,0.11","0.00,0.00,0.00,0.00,0.00","-9.3,-7.1,-4.0,-11.3,-14.7","20.0,24.0,20.0,14.0,18.0","12.1,12.7,13.0,12.8,12.9","162,206,189,206,243","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","108954,91043,74237,60487,98115","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","33.12,33.72,33.35,32.72,34.48","34.57,32.21,32.46,32.87,33.65","67,64,63,64,61","-8,-7,-2,-4,-8","100,100,100,100,100","{-71,-77,-81,-74},{-79,-71,-85,-74},{-78,-82,-81,-76}","{35.68,35.10,-inf,-inf},{25.67,25.89,-inf,-inf},{31.52,27.67,29.83,32.00}",0,{191},4
