timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-10-29 00:00:01.552,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","58,37,60,44,55","8,8,13,12,9","12,10,10,8,10","18,17,14,13,16","42,47,51,45,57","118,89,126,78,121","0.16,0.12,0.06,0.09,0.06","0.04,0.07,0.00,0.12,0.02","21.0,20.0,22.0,22.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","4958,13838,5295,12600,5912","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,0.01,-1.00,0.01","139145,143955,171366,-99,155341","0.00,0.00,0.00,-1.00,0.00","57373209,57722275,58009080,58548243,58912404","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.05,0.00,0.06,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","113,113,115,115,115","22,21,25,24,25","20,20,20,20,20","{-100,-256,-256,-256},{-103,-102,-102,-256},{-103,-101,-101,-102}","{56.80,-10.00,18.10,-20.00},{31.20,64.00,-20.00,-20.00},{5.60,-11.00,14.00,15.60}",0,{158},4
2025-10-29 00:00:02.593,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","60,46,59,44,50","7,10,18,12,14","15,10,11,9,9","19,13,17,14,14","51,30,98,48,62","132,119,84,96,140","0.19,0.09,0.15,0.05,0.07","0.13,0.11,0.05,0.02,0.12","21.0,21.0,22.0,21.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","5277,22643,3860,4817,5466","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,-1.00","166682,-99,141757,115165,-99","0.00,-1.00,0.00,0.00,-1.00","57542893,57860080,58320436,58732654,59137311","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.01,0.05,0.06,0.02,0.01","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","114,114,115,115,115","24,23,25,23,24","20,20,20,20,20","{-256,-100,-100,-101},{-103,-101,-101,-103},{-103,-101,-101,-103}","{-20.00,-20.00,-20.00,9.40},{56.80,-12.20,9.50,12.20},{31.20,66.30,-20.00,-20.00}",0,{158},4
2025-10-29 00:00:03.634,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","37,60,44,55,38","8,13,12,9,18","10,10,8,10,9","17,14,13,16,14","47,51,45,57,29","89,126,78,121,79","0.12,0.06,0.09,0.06,0.02","0.07,0.00,0.12,0.02,0.02","20.0,22.0,22.0,22.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","13838,5295,12600,5912,9248","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.01,0.01","143955,171366,-99,155341,174849","0.00,0.00,-1.00,0.00,0.00","57722275,58009080,58548243,58912404,59311691","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.05,0.00,0.06,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","113,115,115,115,116","21,25,24,25,23","20,20,20,20,20","{-101,-101,-101,-101},{-103,-101,-101,-256},{-104,-102,-102,-256}","{-20.00,-10.10,15.90,19.00},{31.20,-12.70,-20.00,-20.00},{56.80,-10.50,-20.00,-20.00}",0,{158},4
2025-10-29 00:00:04.676,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","46,59,44,50,39","10,18,12,14,22","10,11,9,9,11","13,17,14,14,15","30,98,48,62,46","119,84,96,140,95","0.09,0.15,0.05,0.07,0.10","0.11,0.05,0.02,0.12,0.08","21.0,22.0,21.0,22.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","22643,3860,4817,5466,5565","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,-1.00,0.01","-99,141757,115165,-99,135394","-1.00,0.00,0.00,-1.00,0.00","57860080,58320436,58732654,59137311,59473007","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.05,0.06,0.02,0.01,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","114,115,115,115,116","23,25,23,24,23","20,20,20,20,20","{-103,-102,-102,-103},{-103,-101,-101,-256},{-103,-101,-101,-102}","{5.60,38.50,-20.00,-20.00},{56.80,64.10,-20.00,-20.00},{56.80,-11.50,-20.00,-20.00}",0,{158},4
2025-10-29 00:00:05.714,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","60,44,55,38,41","13,12,9,18,20","10,8,10,9,10","14,13,16,14,13","51,45,57,29,35","126,78,121,79,90","0.06,0.09,0.06,0.02,0.06","0.00,0.12,0.02,0.02,0.07","22.0,22.0,22.0,22.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","5295,12600,5912,9248,12980","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,-1.00","171366,-99,155341,174849,-99","0.00,-1.00,0.00,0.00,-1.00","58009080,58548243,58912404,59311691,59616759","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.06,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","115,115,115,116,115","25,24,25,23,24","20,20,20,20,20","{-102,-102,-102,-102},{-103,-101,-101,-102},{-256,-256,-256,-102}","{56.80,-13.00,5.50,8.80},{5.60,-11.00,14.00,15.60},{-20.00,-20.00,9.00,11.50}",0,{158},4
2025-10-29 00:00:06.753,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","59,44,50,39,44","18,12,14,22,26","11,9,9,11,10","17,14,14,15,13","98,48,62,46,43","84,96,140,95,128","0.15,0.05,0.07,0.10,0.04","0.05,0.02,0.12,0.08,0.02","22.0,21.0,22.0,22.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","3860,4817,5466,5565,15640","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.01,0.01","141757,115165,-99,135394,127728","0.00,0.00,-1.00,0.00,0.00","58320436,58732654,59137311,59473007,59775369","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.06,0.02,0.01,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","115,115,115,116,114","25,23,24,23,24","20,20,20,20,20","{-103,-102,-102,-256},{-103,-101,-101,-103},{-101,-101,-101,-102}","{31.20,64.00,-20.00,-20.00},{31.20,66.30,-20.00,-20.00},{-20.00,64.00,5.30,11.30}",0,{158},4
2025-10-29 00:00:07.798,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","44,55,38,41,37","12,9,18,20,18","8,10,9,10,12","13,16,14,13,17","45,57,29,35,48","78,121,79,90,124","0.09,0.06,0.02,0.06,0.04","0.12,0.02,0.02,0.07,0.03","22.0,22.0,22.0,22.0,21.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","12600,5912,9248,12980,9993","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,-1.00,0.01","-99,155341,174849,-99,154752","-1.00,0.00,0.00,-1.00,0.00","58548243,58912404,59311691,59616759,59963744","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.06,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","115,115,116,115,113","24,25,23,24,21","20,20,20,20,20","{-103,-101,-101,-103},{-104,-102,-102,-256},{-100,-105,-105,-256}","{56.80,-12.20,9.50,12.20},{56.80,-10.50,-20.00,-20.00},{56.80,41.00,-20.00,-20.00}",0,{158},4
2025-10-29 00:00:08.852,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","44,50,39,44,46","12,14,22,26,13","9,9,11,10,11","14,14,15,13,16","48,62,46,43,43","96,140,95,128,104","0.05,0.07,0.10,0.04,0.07","0.02,0.12,0.08,0.02,0.05","21.0,22.0,22.0,22.0,21.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","4817,5466,5565,15640,9344","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,0.01","115165,-99,135394,127728,175583","0.00,-1.00,0.00,0.00,0.00","58732654,59137311,59473007,59775369,60127653","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.02,0.01,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","115,115,116,114,112","23,24,23,24,21","20,20,20,20,20","{-103,-101,-101,-256},{-103,-101,-101,-102},{-100,-103,-103,-105}","{31.20,-12.70,-20.00,-20.00},{56.80,-11.50,-20.00,-20.00},{-20.00,66.80,16.70,17.40}",0,{158},4
2025-10-29 00:00:09.898,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","55,38,41,37,46","9,18,20,18,12","10,9,10,12,14","16,14,13,17,18","57,29,35,48,43","121,79,90,124,104","0.06,0.02,0.06,0.04,0.21","0.02,0.02,0.07,0.03,0.02","22.0,22.0,22.0,21.0,21.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","5912,9248,12980,9993,5669","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.01,-1.00","155341,174849,-99,154752,-99","0.00,0.00,-1.00,0.00,-1.00","58912404,59311691,59616759,59963744,60294977","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.02","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","115,116,115,113,113","25,23,24,21,22","20,20,20,20,20","{-103,-101,-101,-256},{-256,-256,-256,-102},{-102,-103,-103,-107}","{56.80,64.10,-20.00,-20.00},{-20.00,-20.00,9.00,11.50},{31.20,-11.10,12.10,15.10}",0,{158},4
2025-10-29 00:00:10.941,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","50,39,44,46,51","14,22,26,13,19","9,11,10,11,13","14,15,13,16,17","62,46,43,43,53","140,95,128,104,149","0.07,0.10,0.04,0.07,0.12","0.12,0.08,0.02,0.05,0.09","22.0,22.0,22.0,21.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","5466,5565,15640,9344,6457","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,0.01,0.01","-99,135394,127728,175583,170218","-1.00,0.00,0.00,0.00,0.00","59137311,59473007,59775369,60127653,60488787","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.01,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","115,116,114,112,113","24,23,24,21,24","20,20,20,20,20","{-103,-101,-101,-102},{-101,-101,-101,-102},{-99,-103,-103,-112}","{5.60,-11.00,14.00,15.60},{-20.00,64.00,5.30,11.30},{31.20,39.40,4.60,3.30}",0,{158},4
