timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-10-28 00:00:01.298,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","7,8,7,7,8","15,13,12,10,16","1,1,0,1,1","2,0,1,1,11","6,2,7,2,14","0.11,0.06,0.03,0.00,0.08","0.16,0.44,0.00,0.17,0.36","23.2,23.5,23.5,23.6,23.1","23.0,23.0,23.0,24.0,23.0","4.7,6.0,7.0,6.3,5.8","213,-1,74,90,404","1.0,1.0,1.0,1.0,1.0","1.0,0.0,0.8,0.1,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1316,509,778,449,6961","0.8,0.5,0.3,0.7,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.69,13.59,12.63,15.92,15.32","9.34,9.80,17.20,15.90,15.00","123,123,129,120,117","24,24,26,24,25","30,30,30,30,30","{-103,-109,-140,-140},{-102,-110,-140,-140},{-97,-96,-140,-140}","{8.00,8.18,-inf,-inf},{9.60,16.17,-inf,-inf},{16.34,15.53,-inf,-inf}",0,{189},4
2025-10-28 00:00:02.332,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,4","8,7,7,7,8","15,12,10,12,19","5,3,3,1,1","0,2,1,2,9","3,4,2,2,23","0.06,0.06,0.00,0.08,0.08","0.32,0.10,0.11,0.25,0.14","23.2,23.4,23.3,23.8,22.6","23.0,23.0,23.0,23.0,22.0","9.0,4.0,9.1,5.5,5.0","-1,122,74,-1,583","1.0,1.0,1.0,1.0,1.0","0.2,1.0,0.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","509,1778,684,1461,8765","0.0,1.0,0.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.52,13.72,13.10,15.91,15.74","9.42,16.43,17.10,14.32,13.10","123,121,124,117,117","24,25,25,24,24","30,30,30,30,30","{-104,-129,-140,-140},{-103,-107,-140,-140},{-97,-95,-140,-140}","{11.78,-4.75,-inf,-inf},{15.48,11.62,-inf,-inf},{13.43,15.22,-inf,-inf}",0,{189},4
2025-10-28 00:00:03.363,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","8,7,7,8,8","13,12,10,16,13","1,0,1,1,0","0,1,1,11,3","2,7,2,14,7","0.06,0.03,0.00,0.08,0.06","0.44,0.00,0.17,0.36,0.14","23.5,23.5,23.6,23.1,23.5","23.0,23.0,24.0,23.0,23.0","6.0,7.0,6.3,5.8,5.0","-1,74,90,404,97","1.0,1.0,1.0,1.0,1.0","0.0,0.8,0.1,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","509,778,449,6961,1545","0.5,0.3,0.7,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.59,12.63,15.92,15.32,15.57","9.80,17.20,15.90,15.00,13.11","123,129,120,117,118","24,26,24,25,25","30,30,30,30,30","{-103,-125,-140,-140},{-98,-95,-140,-140},{-98,-96,-140,-140}","{8.38,3.67,-inf,-inf},{12.89,15.79,-inf,-inf},{12.04,15.76,-inf,-inf}",0,{189},4
2025-10-28 00:00:04.399,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,4,3","7,7,7,8,9","12,10,12,19,12","3,3,1,1,2","2,1,2,9,21","4,2,2,23,14","0.06,0.00,0.08,0.08,0.06","0.10,0.11,0.25,0.14,0.25","23.4,23.3,23.8,22.6,23.6","23.0,23.0,23.0,22.0,23.0","4.0,9.1,5.5,5.0,3.6","122,74,-1,583,297","1.0,1.0,1.0,1.0,1.0","1.0,0.0,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1778,684,1461,8765,15035","1.0,0.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.72,13.10,15.91,15.74,14.04","16.43,17.10,14.32,13.10,14.78","121,124,117,117,118","25,25,24,24,25","30,30,30,30,30","{-102,-97,-140,-140},{-97,-96,-140,-140},{-99,-97,-140,-140}","{15.38,16.68,-inf,-inf},{16.32,15.97,-inf,-inf},{11.45,16.29,-inf,-inf}",0,{189},4
2025-10-28 00:00:05.437,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,5","7,7,8,8,8","12,10,16,13,11","0,1,1,0,1","1,1,11,3,7","7,2,14,7,12","0.03,0.00,0.08,0.06,0.03","0.00,0.17,0.36,0.14,0.10","23.5,23.6,23.1,23.5,23.7","23.0,24.0,23.0,23.0,23.0","7.0,6.3,5.8,5.0,3.9","74,90,404,97,502","1.0,1.0,1.0,1.0,1.0","0.8,0.1,1.0,1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","778,449,6961,1545,6217","0.3,0.7,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","12.63,15.92,15.32,15.57,13.09","17.20,15.90,15.00,13.11,13.15","129,120,117,118,118","26,24,25,25,24","30,30,30,30,30","{-107,-104,-140,-140},{-97,-96,-140,-140},{-98,-96,-140,-140}","{9.28,16.00,-inf,-inf},{16.34,15.53,-inf,-inf},{12.72,11.86,-inf,-inf}",0,{189},4
2025-10-28 00:00:06.492,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,4,3,3","7,7,8,9,7","10,12,19,12,13","3,1,1,2,3","1,2,9,21,4","2,2,23,14,9","0.00,0.08,0.08,0.06,0.07","0.11,0.25,0.14,0.25,0.18","23.3,23.8,22.6,23.6,23.5","23.0,23.0,22.0,23.0,23.0","9.1,5.5,5.0,3.6,5.2","74,-1,583,297,464","1.0,1.0,1.0,1.0,1.0","0.0,0.9,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","684,1461,8765,15035,6066","0.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.10,15.91,15.74,14.04,14.73","17.10,14.32,13.10,14.78,12.06","124,117,117,118,117","25,24,24,25,24","30,30,30,30,30","{-102,-110,-140,-140},{-97,-95,-140,-140},{-97,-98,-140,-140}","{9.60,16.17,-inf,-inf},{13.43,15.22,-inf,-inf},{12.11,11.93,-inf,-inf}",0,{189},4
2025-10-28 00:00:07.526,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,5,3","7,8,8,8,7","10,16,13,11,12","1,1,0,1,0","1,11,3,7,2","2,14,7,12,5","0.00,0.08,0.06,0.03,0.00","0.17,0.36,0.14,0.10,0.04","23.6,23.1,23.5,23.7,23.7","24.0,23.0,23.0,23.0,23.0","6.3,5.8,5.0,3.9,5.7","90,404,97,502,229","1.0,1.0,1.0,1.0,1.0","0.1,1.0,1.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","449,6961,1545,6217,1817","0.7,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","15.92,15.32,15.57,13.09,12.77","15.90,15.00,13.11,13.15,11.61","120,117,118,118,118","24,25,25,24,24","30,30,30,30,30","{-103,-107,-140,-140},{-98,-96,-140,-140},{-98,-96,-140,-140}","{15.48,11.62,-inf,-inf},{12.04,15.76,-inf,-inf},{11.51,15.75,-inf,-inf}",0,{189},4
2025-10-28 00:00:08.560,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,4,3,3,3","7,8,9,7,8","12,19,12,13,16","1,1,2,3,1","2,9,21,4,3","2,23,14,9,3","0.08,0.08,0.06,0.07,0.06","0.25,0.14,0.25,0.18,0.23","23.8,22.6,23.6,23.5,23.7","23.0,22.0,23.0,23.0,23.0","5.5,5.0,3.6,5.2,6.0","-1,583,297,464,-1","1.0,1.0,1.0,1.0,1.0","0.9,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1461,8765,15035,6066,1448","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","15.91,15.74,14.04,14.73,14.42","14.32,13.10,14.78,12.06,12.26","117,117,118,117,118","24,24,25,24,24","30,30,30,30,30","{-98,-95,-140,-140},{-99,-97,-140,-140},{-99,-96,-140,-140}","{12.89,15.79,-inf,-inf},{11.45,16.29,-inf,-inf},{11.14,15.54,-inf,-inf}",0,{189},4
2025-10-28 00:00:09.597,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,5,3,3","8,8,8,7,7","16,13,11,12,13","1,0,1,0,0","11,3,7,2,1","14,7,12,5,2","0.08,0.06,0.03,0.00,0.07","0.36,0.14,0.10,0.04,0.13","23.1,23.5,23.7,23.7,23.5","23.0,23.0,23.0,23.0,23.0","5.8,5.0,3.9,5.7,6.0","404,97,502,229,131","1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.9,1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","6961,1545,6217,1817,826","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","15.32,15.57,13.09,12.77,14.03","15.00,13.11,13.15,11.61,13.43","117,118,118,118,118","25,25,24,24,24","30,30,30,30,30","{-97,-96,-140,-140},{-98,-96,-140,-140},{-98,-96,-140,-140}","{16.32,15.97,-inf,-inf},{12.72,11.86,-inf,-inf},{11.88,11.72,-inf,-inf}",0,{189},4
2025-10-28 00:00:10.629,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,3,3,3,3","8,9,7,8,7","19,12,13,16,12","1,2,3,1,0","9,21,4,3,0","23,14,9,3,2","0.08,0.06,0.07,0.06,0.00","0.14,0.25,0.18,0.23,0.09","22.6,23.6,23.5,23.7,23.6","22.0,23.0,23.0,23.0,23.0","5.0,3.6,5.2,6.0,6.0","583,297,464,-1,-1","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","8765,15035,6066,1448,350","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","15.74,14.04,14.73,14.42,13.17","13.10,14.78,12.06,12.26,13.11","117,118,117,118,117","24,25,24,24,24","30,30,30,30,30","{-97,-96,-140,-140},{-97,-98,-140,-140},{-97,-95,-140,-140}","{16.34,15.53,-inf,-inf},{12.11,11.93,-inf,-inf},{11.80,12.77,-inf,-inf}",0,{189},4
