rank,ip,count,rate,percent,burst_rate,burst_start
1,10.24.143.250,119166,0.0766,100.00%,1.4800,511.648
2,112.46.31.41,108711,0.0699,91.23%,0.2600,1273.175
3,112.46.31.136,10409,0.0067,8.73%,1.4800,511.648
4,112.46.31.59,16,0.0000,0.01%,0.0200,516.913
5,112.46.31.83,14,0.0000,0.01%,0.0200,515.599
6,112.46.31.184,8,0.0000,0.01%,0.0100,446.571
7,112.46.31.150,8,0.0000,0.01%,0.0100,446.372
