rank,ip,count,rate,percent,burst_rate,burst_start
1,10.38.214.217,57104,0.0395,100.00%,0.2900,391.622
2,183.215.54.215,57092,0.0395,99.98%,0.2900,391.622
3,183.215.54.94,6,0.0000,0.01%,0.0100,381.277
4,183.215.54.181,6,0.0000,0.01%,0.0200,382.786
