rank,ip,count,rate,percent,burst_rate,burst_start
1,10.16.120.200,106,0.0001,100.00%,0.1700,1303.599
2,120.53.74.170,82,0.0001,77.36%,0.1700,1303.599
3,52.231.114.183,19,0.0000,17.92%,0.0100,1302.463
4,36.150.225.163,4,0.0000,3.77%,0.0200,366.890
5,183.194.207.203,1,0.0000,0.94%,0.0100,363.796
